Partner_ID,Partner_Name,Intern_ID,Intern_Name,Intern_Assigned_To,Service_Type,Fee_Charged,Payment_Status,Country,Start_Date,End_Date,Intern_Hours,Feedback_Rating
P008,Skyline Inc.,I1201,Steven Martinez,Skyline Inc.,Analytics,1723,Pending,Nigeria,2025-01-12,2025-08-18,482.5,3.0
P008,DataCore,I1202,Susan Brown,DataCore,Social Media,1245,Pending,Canada,2024-10-19,2025-01-18,793.0,3.0
P003,EcoTrans,I1203,Matthew Gardner,EcoTrans,Social Media,1153,Failed,Canada,2025-06-15,2025-06-29,361.0,1.0
P009,Betta Ltd.,I1204,Bonnie Downs,Betta Ltd.,Social Media,1780,Paid,United Kingdom,2025-07-16,2025-10-08,54.0,3.0
P002,Alpha Tech,I1205,Ronald Flynn,Alpha Tech,Growth Strategy,1859,Failed,United States,2024-11-04,2025-04-19,482.5,5.0
P006,InfinitX,I1206,Sandra Blake,InfinitX,Social Media,156,Pending,United States,2023-11-30,2024-03-28,482.5,5.0
P009,Betta Ltd.,I1207,Ashley Wilson,Betta Ltd.,Masterclass,577,Pending,Nigeria,2025-09-06,2025-10-16,435.0,3.0
P009,InfinitX,I1208,Amanda Lozano,InfinitX,Social Media,821,Failed,United Kingdom,2023-11-10,2024-10-28,482.5,1.0
P009,Green Energy,I1209,Susan Mcdowell,Green Energy,Web Dev,560,Pending,United Kingdom,2024-06-10,2024-07-01,482.5,4.0
P008,InfinitX,I1210,Mark Russell,InfinitX,Web Dev,1360,Failed,United Kingdom,2024-03-30,2024-06-18,482.5,1.0
P001,EcoTrans,I1211,Robin Lewis,EcoTrans,Social Media,746,Pending,United Kingdom,2024-07-25,2024-11-14,1106.0,5.0
P007,TechBridge,I1212,Vanessa Robinson,TechBridge,Branding,1622,Failed,Germany,2024-03-16,2024-10-04,835.0,2.0
P009,Green Energy,I1213,Rita Alexander,Green Energy,SEO,919,Paid,United Kingdom,2024-08-19,2024-09-04,915.0,1.0
P005,Green Energy,I1214,Barbara Roberts,Green Energy,Masterclass,1317,Paid,United States,2024-04-25,2025-07-19,493.0,5.0
P010,Green Energy,I1215,David Petty,Green Energy,Masterclass,1498,Failed,Nigeria,2025-02-03,2025-06-20,482.5,2.0
P004,Nova Systems,I1216,Karen Lopez,Nova Systems,Social Media,726,Pending,Canada,2024-10-06,2025-07-21,1074.0,3.0
P007,CloudSoft,I1217,Susan Ortega,CloudSoft,Web Dev,954,Failed,Nigeria,2025-04-05,2025-08-08,482.5,1.0
P009,Green Energy,I1218,George Parsons,Green Energy,Web Dev,1860,Pending,Germany,2023-12-04,2025-07-15,482.5,2.0
P008,Betta Ltd.,I1219,Amy Bennett,Betta Ltd.,Growth Strategy,576,Paid,United Kingdom,2024-07-08,2025-03-25,482.5,1.0
P006,Alpha Tech,I1220,Joshua Wright,Alpha Tech,Branding,1468,Paid,United Kingdom,2024-12-09,2025-05-08,898.0,1.0
P001,CloudSoft,I1221,Rachel Boyd,CloudSoft,Social Media,613,Paid,United Kingdom,2024-03-10,2025-08-31,738.0,4.0
P006,TechBridge,I1222,Breanna Marquez,TechBridge,Masterclass,430,Failed,Nigeria,2024-09-24,2025-10-17,482.5,5.0
P010,InfinitX,I1223,Unknown,InfinitX,SEO,768,Pending,United States,2024-02-26,2024-11-03,875.0,3.0
P009,InfinitX,I1224,Molly Gill,InfinitX,Social Media,1108,Pending,Nigeria,2024-01-02,2024-09-19,482.5,1.0
P001,Betta Ltd.,I1225,Patrick Buck,Betta Ltd.,SEO,982,Failed,Nigeria,2024-07-07,2024-09-14,366.0,3.0
P004,Skyline Inc.,I1226,Taylor Lamb,Skyline Inc.,Web Dev,1672,Failed,Canada,2025-01-27,2025-02-27,341.0,2.0
P004,CloudSoft,I1227,Hannah Smith,CloudSoft,Analytics,464,Failed,United Kingdom,2025-02-01,2025-04-16,294.0,3.0
P009,DataCore,I1228,Michael Bailey,DataCore,Branding,644,Failed,Nigeria,2025-07-08,2025-09-09,1156.0,1.0
P003,TechBridge,I1229,Patrick Ray,TechBridge,Web Dev,636,Failed,Nigeria,2025-05-09,2025-10-14,1135.0,3.0
P009,CloudSoft,I1230,Lori Clark,CloudSoft,Cloud Migration,296,Failed,Canada,2024-09-16,2025-12-02,296.0,2.0
P010,Nova Systems,I1231,Eric Thomas,Nova Systems,Analytics,1103,Paid,Nigeria,2025-05-28,2025-11-09,1116.0,5.0
P010,TechBridge,I1232,Karen Hodge,TechBridge,Social Media,559,Paid,United Kingdom,2024-09-25,2025-03-10,156.0,2.0
P003,Green Energy,I1233,Kevin Perez,Green Energy,Web Dev,1519,Failed,Nigeria,2024-04-24,2025-07-16,100.0,5.0
P001,Green Energy,I1234,Lisa Mathews,Green Energy,Social Media,1326,Pending,Canada,2025-09-01,2025-10-10,482.5,1.0
P003,Skyline Inc.,I1235,Jimmy Murray,Skyline Inc.,SEO,1793,Pending,United Kingdom,2025-04-23,2025-12-07,154.0,1.0
P005,Green Energy,I1236,Shawn Price,Green Energy,Web Dev,331,Paid,United States,2024-06-25,2025-07-13,1069.0,4.0
P007,TechBridge,I1237,Jamie Gibson,TechBridge,Analytics,435,Failed,United States,2024-09-26,2025-08-16,88.0,3.0
P010,EcoTrans,I1238,Melissa Rose,EcoTrans,Social Media,230,Paid,Canada,2023-10-25,2023-11-13,482.5,5.0
P007,Skyline Inc.,I1239,Adrian Patton,Skyline Inc.,Branding,1233,Failed,United States,2024-06-17,2025-09-11,866.0,2.0
P007,Nova Systems,I1240,Kathy Griffin,Nova Systems,Social Media,1353,Pending,United States,2025-08-08,2025-11-16,1086.0,5.0
P010,Alpha Tech,I1241,Mr. Anthony Perry II,Alpha Tech,Social Media,1505,Pending,United Kingdom,2025-05-25,2025-11-30,249.0,2.0
P006,CloudSoft,I1242,Kellie Sandoval,CloudSoft,Web Dev,1257,Pending,United States,2025-03-01,2025-08-21,1024.0,1.0
P005,Nova Systems,I1243,Michael Friedman,Nova Systems,Branding,882,Failed,United Kingdom,2024-04-29,2025-10-29,1087.0,2.0
P008,EcoTrans,I1244,Lisa Bryant,EcoTrans,Analytics,963,Paid,Germany,2024-01-12,2025-05-11,482.5,3.0
P004,DataCore,I1245,Lauren Harper,DataCore,Social Media,1423,Paid,United Kingdom,2025-03-28,2025-11-14,804.0,4.0
P009,Nova Systems,I1246,Henry Smith,Nova Systems,SEO,1924,Pending,United States,2025-02-12,2025-02-28,716.0,4.0
P009,Nova Systems,I1247,Maria Dalton,Nova Systems,Masterclass,1178,Paid,United States,2025-08-26,2025-11-30,1036.0,1.0
P006,TechBridge,I1248,Frank Robertson,TechBridge,Masterclass,160,Failed,United States,2024-06-05,2024-11-12,683.0,2.0
P007,Green Energy,I1249,Megan Harris,Green Energy,Web Dev,1874,Pending,Canada,2025-05-19,2025-07-11,482.5,3.0
P002,Green Energy,I1250,Paul Davis,Green Energy,SEO,1473,Pending,Nigeria,2023-10-30,2024-10-17,78.0,1.0
P009,Nova Systems,I1251,Abigail Phillips,Nova Systems,Growth Strategy,1698,Pending,Canada,2024-01-11,2024-11-14,482.5,1.0
P008,Skyline Inc.,I1252,Autumn Oliver,Skyline Inc.,Masterclass,783,Paid,Nigeria,2025-05-21,2025-09-24,238.0,5.0
P006,InfinitX,I1253,Maria Stone,InfinitX,Masterclass,701,Pending,Canada,2025-08-08,2025-10-16,880.0,3.0
P008,Green Energy,I1254,Pamela Jimenez,Green Energy,Social Media,1751,Paid,Nigeria,2023-10-12,2023-12-22,883.0,5.0
P010,Betta Ltd.,I1255,Kimberly Horton,Betta Ltd.,Social Media,1705,Failed,United Kingdom,2025-09-08,2025-12-06,397.0,2.0
P009,CloudSoft,I1256,Theresa Wade,CloudSoft,Growth Strategy,1222,Pending,Nigeria,2025-02-21,2025-10-25,1180.0,1.0
P009,DataCore,I1257,Kevin Ayala,DataCore,Cloud Migration,1599,Failed,United Kingdom,2025-04-18,2025-11-29,45.0,3.0
P008,DataCore,I1258,Kelly Fischer,DataCore,SEO,1879,Failed,United States,2025-01-18,2025-10-17,482.5,5.0
P009,EcoTrans,I1259,Gail Wiley,EcoTrans,Cloud Migration,528,Paid,United Kingdom,2025-02-23,2025-11-23,482.5,1.0
P001,EcoTrans,I1260,Matthew Lucas DDS,EcoTrans,Branding,1677,Paid,Germany,2025-05-02,2025-06-03,245.0,3.0
P006,EcoTrans,I1261,Whitney Butler,EcoTrans,Analytics,153,Paid,United States,2025-01-08,2025-12-10,756.0,4.0
P002,InfinitX,I1262,Unknown,InfinitX,Masterclass,1618,Failed,United Kingdom,2024-11-25,2025-08-24,605.0,5.0
P001,EcoTrans,I1263,Tony Moreno,EcoTrans,Cloud Migration,1538,Pending,Canada,2025-01-13,2025-04-19,685.0,1.0
P004,Nova Systems,I1264,Johnathan Graves,Nova Systems,Branding,1488,Failed,Nigeria,2024-06-16,2024-10-30,40.0,3.0
P005,Green Energy,I1265,Lisa Hoover,Green Energy,Cloud Migration,191,Failed,Canada,2024-06-29,2025-07-18,602.0,3.0
P009,Skyline Inc.,I1266,Steven Patel,Skyline Inc.,SEO,1273,Failed,United States,2024-10-11,2025-07-11,482.5,3.0
P006,CloudSoft,I1267,Unknown,CloudSoft,Cloud Migration,804,Paid,Nigeria,2025-01-10,2025-03-14,832.0,3.0
P008,Green Energy,I1268,Stacie Maldonado,Green Energy,SEO,1970,Pending,Germany,2023-11-05,2024-11-12,61.0,5.0
P006,EcoTrans,I1269,Todd Moyer,EcoTrans,Social Media,1152,Failed,United Kingdom,2025-02-10,2025-12-05,828.0,3.0
P005,Skyline Inc.,I1270,Sheri Brown,Skyline Inc.,Cloud Migration,757,Pending,United Kingdom,2023-10-15,2024-08-06,482.5,1.0
P005,Green Energy,I1271,Eric Neal,Green Energy,Web Dev,1658,Failed,United Kingdom,2024-01-26,2025-02-17,482.5,5.0
P008,Green Energy,I1272,Richard Clark,Green Energy,Branding,1501,Pending,United States,2024-01-03,2025-05-21,1022.0,5.0
P003,InfinitX,I1273,Cynthia Thompson,InfinitX,Branding,700,Paid,Nigeria,2025-07-14,2025-10-08,408.0,5.0
P001,DataCore,I1274,James Navarro,DataCore,Growth Strategy,1745,Failed,Nigeria,2024-03-14,2024-05-12,696.0,4.0
P006,Alpha Tech,I1275,Alicia Cummings,Alpha Tech,Web Dev,1441,Pending,Nigeria,2025-08-14,2025-11-03,412.0,5.0
P007,CloudSoft,I1276,Amber Griffin,CloudSoft,Masterclass,633,Pending,Nigeria,2023-11-03,2024-10-18,313.0,2.0
P003,CloudSoft,I1277,Elizabeth Taylor,CloudSoft,Masterclass,194,Pending,United States,2025-03-29,2025-07-04,50.0,3.0
P004,CloudSoft,I1278,Jodi Johnson,CloudSoft,Web Dev,1320,Pending,United States,2025-08-10,2025-11-15,482.5,5.0
P001,DataCore,I1279,Melissa Murray,DataCore,Branding,1302,Pending,Nigeria,2023-12-26,2024-12-24,187.0,2.0
P008,Green Energy,I1280,Christina Willis,Green Energy,Analytics,1805,Failed,United Kingdom,2024-01-23,2025-07-01,58.0,5.0
P001,InfinitX,I1281,Douglas Brown,InfinitX,Web Dev,1294,Failed,United States,2025-01-19,2025-08-24,482.5,5.0
P001,Alpha Tech,I1282,Angela Robinson,Alpha Tech,Branding,954,Pending,Nigeria,2024-01-23,2025-07-12,135.0,4.0
P006,InfinitX,I1283,Heidi Smith,InfinitX,Growth Strategy,844,Failed,Canada,2025-05-31,2025-10-28,910.0,4.0
P007,EcoTrans,I1284,Michele Thompson,EcoTrans,Branding,1123,Pending,Nigeria,2025-09-07,2025-09-18,482.5,3.0
P008,Green Energy,I1285,Dawn Long,Green Energy,Branding,1356,Pending,United States,2025-06-19,2025-09-09,733.0,4.0
P001,InfinitX,I1286,Deanna Goodwin,InfinitX,Analytics,1123,Pending,Germany,2023-11-03,2025-03-15,1095.0,5.0
P006,Nova Systems,I1287,Jane Reed,Nova Systems,Cloud Migration,721,Pending,Canada,2025-03-14,2025-10-23,197.0,5.0
P007,Skyline Inc.,I1288,Debra Harris,Skyline Inc.,Analytics,1388,Failed,United States,2024-08-12,2024-12-20,1073.0,3.0
P008,Nova Systems,I1289,Bethany Gutierrez,Nova Systems,Cloud Migration,1394,Failed,Nigeria,2024-09-06,2024-09-29,1141.0,3.0
P006,Green Energy,I1290,Donna Torres,Green Energy,Growth Strategy,1424,Failed,Nigeria,2024-12-31,2025-08-16,658.0,1.0
P002,Skyline Inc.,I1291,Raymond Graham,Skyline Inc.,Branding,1191,Failed,United States,2024-07-31,2024-12-26,482.5,1.0
P004,CloudSoft,I1292,Dr. Alex Butler,CloudSoft,Social Media,756,Paid,Canada,2023-11-28,2024-06-27,255.0,1.0
P010,TechBridge,I1293,Michael Howard,TechBridge,SEO,374,Pending,United Kingdom,2025-07-02,2025-12-03,678.0,1.0
P004,TechBridge,I1294,Christopher Hunter,TechBridge,Analytics,904,Paid,Germany,2025-01-19,2025-08-06,489.0,1.0
P008,Betta Ltd.,I1295,Brittney Gonzalez,Betta Ltd.,Growth Strategy,634,Pending,United Kingdom,2025-06-23,2025-06-27,482.5,2.0
P004,TechBridge,I1296,Unknown,TechBridge,Cloud Migration,1712,Pending,Germany,2023-10-21,2024-05-24,1086.0,3.0
P002,InfinitX,I1297,Charles Marshall,InfinitX,Analytics,1845,Failed,Germany,2025-01-22,2025-04-27,385.0,3.0
P002,InfinitX,I1298,Stephanie Jones,InfinitX,Growth Strategy,510,Paid,Nigeria,2024-11-06,2025-07-14,859.0,1.0
P005,Betta Ltd.,I1299,Ray Martinez,Betta Ltd.,Analytics,669,Failed,Nigeria,2025-05-09,2025-11-20,231.0,3.0
P009,Nova Systems,I1300,Andrea Wheeler,Nova Systems,Cloud Migration,1190,Pending,Canada,2024-02-04,2024-11-06,82.0,2.0
P004,DataCore,I1301,Mark Jones,DataCore,Growth Strategy,610,Paid,Canada,2023-12-14,2024-12-07,48.0,4.0
P004,DataCore,I1302,Brittany Miranda,DataCore,Growth Strategy,240,Failed,Nigeria,2025-07-19,2025-12-10,1175.0,2.0
P006,TechBridge,I1303,Kim Stewart MD,TechBridge,Analytics,527,Pending,United States,2025-02-20,2025-09-01,482.5,2.0
P004,Betta Ltd.,I1304,Oscar Thomas,Betta Ltd.,Growth Strategy,425,Pending,Canada,2023-11-29,2024-09-30,822.0,3.0
P002,Alpha Tech,I1305,Jennifer Neal,Alpha Tech,Growth Strategy,1662,Failed,Nigeria,2025-03-22,2025-09-18,118.0,3.0
P008,Nova Systems,I1306,Holly Mack,Nova Systems,Growth Strategy,347,Pending,Nigeria,2025-07-24,2025-08-04,229.0,3.0
P001,Nova Systems,I1307,Thomas Rogers,Nova Systems,Masterclass,1819,Paid,United Kingdom,2024-09-19,2024-10-26,482.5,4.0
P006,EcoTrans,I1308,Ashlee Dean,EcoTrans,Web Dev,729,Pending,United States,2025-07-28,2025-12-01,482.5,3.0
P003,EcoTrans,I1309,Aaron Myers,EcoTrans,SEO,1429,Paid,United States,2025-05-02,2025-05-17,482.5,2.0
P007,Alpha Tech,I1310,Kenneth Little,Alpha Tech,Masterclass,1801,Pending,United States,2025-07-25,2025-07-26,119.0,2.0
P005,Skyline Inc.,I1311,Mr. Dale Ford,Skyline Inc.,Social Media,628,Pending,United Kingdom,2023-12-03,2025-05-02,920.0,2.0
P002,Skyline Inc.,I1312,Shannon Harrison,Skyline Inc.,Masterclass,1163,Failed,United States,2025-05-07,2025-06-28,336.0,5.0
P010,CloudSoft,I1313,Alan Phillips,CloudSoft,Social Media,473,Pending,Canada,2025-04-02,2025-04-03,482.5,1.0
P001,CloudSoft,I1314,Aaron Beard,CloudSoft,SEO,1293,Pending,United States,2024-03-10,2024-04-22,335.0,2.0
P006,Alpha Tech,I1315,Brian Smith,Alpha Tech,Growth Strategy,517,Failed,United Kingdom,2025-05-14,2025-05-28,655.0,1.0
P003,Betta Ltd.,I1316,Brandon Klein,Betta Ltd.,Cloud Migration,128,Pending,Nigeria,2024-01-31,2024-10-23,482.5,5.0
P008,CloudSoft,I1317,Ashley Kennedy MD,CloudSoft,Branding,454,Pending,Germany,2024-04-10,2025-12-04,497.0,4.0
P003,InfinitX,I1318,Lori Lynch,InfinitX,Branding,1204,Pending,Germany,2025-02-07,2025-05-23,164.0,3.0
P004,EcoTrans,I1319,Daniel Williams,EcoTrans,SEO,1172,Pending,United Kingdom,2025-04-30,2025-07-08,428.0,5.0
P010,Nova Systems,I1320,Steven Smith,Nova Systems,Branding,718,Paid,Germany,2023-12-04,2023-12-09,1071.0,5.0
P010,Betta Ltd.,I1321,Nicole Hartman,Betta Ltd.,Masterclass,1817,Failed,Nigeria,2025-06-22,2025-12-06,482.5,1.0
P002,TechBridge,I1322,Samuel Martinez,TechBridge,Analytics,759,Failed,United States,2024-07-27,2025-01-06,482.5,2.0
P005,Nova Systems,I1323,David Clark,Nova Systems,Analytics,1177,Failed,Canada,2024-10-15,2025-09-15,105.0,3.0
P002,DataCore,I1324,Sarah Williams,DataCore,Social Media,1142,Failed,Nigeria,2025-06-28,2025-07-31,358.0,4.0
P007,DataCore,I1325,Anthony Schneider,DataCore,Branding,747,Pending,Nigeria,2025-02-17,2025-08-29,398.0,4.0
P004,InfinitX,I1326,Kevin Malone,InfinitX,Branding,348,Paid,Germany,2024-03-06,2025-10-31,443.0,5.0
P006,InfinitX,I1327,Tammy Nichols,InfinitX,Masterclass,1656,Pending,United States,2024-08-21,2025-07-30,246.0,3.0
P003,DataCore,I1328,Amanda Garcia,DataCore,SEO,1959,Pending,Canada,2023-09-28,2023-11-28,929.0,2.0
P006,Skyline Inc.,I1329,Cynthia Sutton,Skyline Inc.,Web Dev,1363,Pending,United Kingdom,2025-04-28,2025-11-23,482.5,3.0
P010,DataCore,I1330,Caroline Henderson,DataCore,Growth Strategy,1811,Pending,Canada,2025-01-21,2025-08-28,1122.0,5.0
P010,TechBridge,I1331,Paul Thompson,TechBridge,Cloud Migration,1518,Failed,United Kingdom,2025-01-23,2025-04-29,150.0,3.0
P003,InfinitX,I1332,Ryan Brewer,InfinitX,Cloud Migration,594,Failed,Canada,2024-08-15,2024-12-15,429.0,5.0
P009,Alpha Tech,I1333,Amanda Walker,Alpha Tech,SEO,677,Failed,Nigeria,2025-04-18,2025-12-05,720.0,3.0
P006,CloudSoft,I1334,Timothy Hall,CloudSoft,Web Dev,1313,Failed,Nigeria,2024-05-13,2024-10-16,853.0,5.0
P002,Green Energy,I1335,Michael Schwartz,Green Energy,SEO,521,Paid,United States,2023-10-30,2025-03-25,482.5,5.0
P008,Green Energy,I1336,Mario Kidd,Green Energy,Branding,1726,Paid,Germany,2025-02-05,2025-04-12,830.0,5.0
P007,Skyline Inc.,I1337,Kimberly Neal,Skyline Inc.,SEO,1107,Failed,Nigeria,2024-11-10,2025-06-07,903.0,5.0
P002,InfinitX,I1338,Jennifer King,InfinitX,Masterclass,1751,Failed,United States,2025-07-11,2025-10-25,482.5,4.0
P009,Betta Ltd.,I1339,Rebecca King,Betta Ltd.,Masterclass,695,Pending,United States,2024-10-10,2025-09-10,271.0,5.0
P009,Betta Ltd.,I1340,Kara Taylor,Betta Ltd.,Growth Strategy,745,Pending,Nigeria,2025-01-17,2025-08-09,125.0,2.0
P001,CloudSoft,I1341,Willie Lambert,CloudSoft,SEO,1576,Failed,Canada,2025-04-05,2025-06-22,273.0,2.0
P010,TechBridge,I1342,Jason Webb,TechBridge,Branding,1746,Failed,Germany,2025-06-19,2025-09-10,134.0,2.0
P005,Alpha Tech,I1343,Jennifer Spencer,Alpha Tech,Cloud Migration,436,Failed,Canada,2024-11-12,2024-12-21,482.5,3.0
P008,DataCore,I1344,Michael Hawkins,DataCore,Analytics,1634,Failed,Nigeria,2025-04-17,2025-09-16,406.0,2.0
P002,TechBridge,I1345,Gabriel Walker,TechBridge,Masterclass,413,Pending,United States,2023-11-23,2024-06-24,1136.0,1.0
P010,CloudSoft,I1346,Logan Molina,CloudSoft,Cloud Migration,1735,Pending,Nigeria,2024-11-21,2025-03-11,482.5,1.0
P001,Skyline Inc.,I1347,Amy Hernandez,Skyline Inc.,Branding,1597,Pending,Nigeria,2025-04-14,2025-10-24,606.0,2.0
P006,Skyline Inc.,I1348,Shannon Steele MD,Skyline Inc.,Social Media,1647,Failed,United States,2023-12-04,2024-06-18,482.5,4.0
P001,Alpha Tech,I1349,Patty Hubbard,Alpha Tech,Cloud Migration,1460,Pending,United Kingdom,2025-01-10,2025-05-15,192.0,5.0
P002,Nova Systems,I1350,Aaron Delacruz,Nova Systems,Web Dev,842,Failed,United States,2024-03-09,2024-07-31,359.0,2.0
P006,CloudSoft,I1351,Paul Abbott,CloudSoft,Social Media,1695,Failed,Nigeria,2025-07-23,2025-10-02,350.0,2.0
P001,Skyline Inc.,I1352,Christine Lynch,Skyline Inc.,Web Dev,1051,Failed,United States,2025-04-04,2025-07-15,54.0,3.0
P005,TechBridge,I1353,Erin Mcintosh,TechBridge,SEO,1532,Pending,Canada,2023-09-24,2023-11-15,228.0,3.0
P008,DataCore,I1354,Sara Hall,DataCore,Cloud Migration,654,Pending,Nigeria,2025-01-29,2025-11-05,482.5,2.0
P006,InfinitX,I1355,Maria Watson,InfinitX,Growth Strategy,1057,Failed,Germany,2024-03-22,2024-03-27,482.5,3.0
P010,Alpha Tech,I1356,Devon Evans,Alpha Tech,Growth Strategy,437,Pending,Nigeria,2023-10-12,2024-10-25,482.5,5.0
P001,CloudSoft,I1357,Erin Phillips,CloudSoft,Growth Strategy,397,Failed,Canada,2025-06-30,2025-11-28,482.5,3.0
P003,DataCore,I1358,Lawrence Page,DataCore,Cloud Migration,617,Paid,United Kingdom,2024-03-16,2024-05-29,1020.0,2.0
P007,CloudSoft,I1359,David Welch,CloudSoft,SEO,1536,Pending,United Kingdom,2025-07-22,2025-09-03,655.0,3.0
P007,Green Energy,I1360,Unknown,Green Energy,Cloud Migration,1117,Pending,United States,2024-11-15,2025-07-21,482.5,3.0
P004,Betta Ltd.,I1361,Olivia Griffin,Betta Ltd.,Growth Strategy,349,Pending,United States,2025-04-17,2025-11-21,40.0,2.0
P008,DataCore,I1362,Amy Bush,DataCore,SEO,1878,Paid,Canada,2024-06-21,2024-07-27,482.5,2.0
P009,TechBridge,I1363,Chad Thomas,TechBridge,Web Dev,1284,Failed,United Kingdom,2025-06-06,2025-08-23,150.0,5.0
P010,Betta Ltd.,I1364,William Clark,Betta Ltd.,Cloud Migration,997,Failed,Germany,2024-06-10,2024-11-14,482.5,2.0
P009,InfinitX,I1365,Tracy Simmons,InfinitX,Masterclass,1047,Failed,Canada,2024-06-06,2025-07-05,482.5,2.0
P004,Betta Ltd.,I1366,Julie Miller,Betta Ltd.,Masterclass,1654,Failed,Canada,2024-04-12,2025-04-27,800.0,3.0
P007,InfinitX,I1367,Kimberly Adams,InfinitX,Cloud Migration,653,Pending,Nigeria,2025-03-21,2025-08-01,155.0,2.0
P008,Skyline Inc.,I1368,Patricia Bailey,Skyline Inc.,Cloud Migration,1288,Failed,Canada,2025-02-18,2025-11-02,482.0,3.0
P008,Nova Systems,I1369,Destiny Wright,Nova Systems,Social Media,179,Paid,United Kingdom,2024-02-29,2025-10-25,727.0,3.0
P002,EcoTrans,I1370,Unknown,EcoTrans,Web Dev,1822,Paid,Nigeria,2025-04-30,2025-07-19,482.5,4.0
P001,Nova Systems,I1371,Kari Wu,Nova Systems,Analytics,1795,Pending,Canada,2024-12-26,2025-10-25,243.0,2.0
P003,CloudSoft,I1372,Caitlin Miller,CloudSoft,Web Dev,1587,Failed,United States,2024-02-08,2025-07-17,289.0,4.0
P004,CloudSoft,I1373,Madison Macdonald,CloudSoft,Cloud Migration,1512,Pending,United Kingdom,2023-10-11,2024-12-08,482.5,5.0
P005,Skyline Inc.,I1374,Ryan Taylor,Skyline Inc.,Growth Strategy,1041,Failed,Nigeria,2025-04-15,2025-07-28,1061.0,3.0
P007,Skyline Inc.,I1375,Scott Miller,Skyline Inc.,Social Media,1441,Paid,Canada,2024-04-20,2025-03-30,482.5,1.0
P006,InfinitX,I1376,Claudia Stevens,InfinitX,Branding,700,Failed,Nigeria,2024-07-03,2025-05-04,187.0,1.0
P004,Green Energy,I1377,Terry Mccoy,Green Energy,Masterclass,1876,Paid,Nigeria,2023-11-02,2024-09-20,482.5,1.0
P003,Skyline Inc.,I1378,Michael Gomez,Skyline Inc.,Analytics,124,Pending,United States,2025-07-15,2025-11-13,89.0,5.0
P004,Alpha Tech,I1379,Dorothy Johnson,Alpha Tech,Branding,1860,Failed,Canada,2024-08-07,2024-12-31,482.5,3.0
P002,CloudSoft,I1380,Natasha Mason,CloudSoft,Branding,110,Failed,Nigeria,2024-04-11,2025-12-04,1123.0,1.0
P006,Skyline Inc.,I1381,Christopher Malone,Skyline Inc.,Web Dev,1538,Pending,Germany,2024-07-16,2025-09-21,36.0,1.0
P004,Skyline Inc.,I1382,Jennifer Crane,Skyline Inc.,SEO,849,Paid,Canada,2023-12-12,2025-05-24,482.5,5.0
P006,DataCore,I1383,Jessica Williams,DataCore,Branding,578,Pending,Canada,2023-12-24,2025-01-31,482.5,2.0
P008,DataCore,I1384,Ricky Hess,DataCore,Social Media,784,Failed,Nigeria,2025-01-23,2025-05-01,994.0,3.0
P003,CloudSoft,I1385,Isabella Murphy,CloudSoft,Analytics,1457,Failed,Canada,2024-07-15,2025-09-10,482.5,3.0
P002,EcoTrans,I1386,Jared Guerra,EcoTrans,Masterclass,747,Pending,Nigeria,2024-10-31,2025-03-08,33.0,1.0
P001,DataCore,I1387,Dr. Wendy Lewis,DataCore,Growth Strategy,1729,Failed,United Kingdom,2024-12-03,2024-12-03,482.5,1.0
P006,Nova Systems,I1388,Richard Evans,Nova Systems,Web Dev,840,Paid,United Kingdom,2025-02-17,2025-11-21,482.5,2.0
P002,Betta Ltd.,I1389,Unknown,Betta Ltd.,Masterclass,1566,Pending,United Kingdom,2024-08-07,2025-07-28,811.0,1.0
P007,Green Energy,I1390,Ashley Ramirez,Green Energy,Branding,1450,Pending,United Kingdom,2023-10-31,2024-12-12,482.5,2.0
P005,DataCore,I1391,Tracy Dean,DataCore,Web Dev,685,Failed,United States,2024-11-30,2025-07-20,668.0,3.0
P008,Betta Ltd.,I1392,John James,Betta Ltd.,Growth Strategy,1433,Pending,Canada,2024-05-12,2024-11-22,482.5,2.0
P007,Green Energy,I1393,Mary Khan,Green Energy,Cloud Migration,1057,Failed,Canada,2023-10-09,2024-08-04,482.5,1.0
P005,InfinitX,I1394,Sara Rogers,InfinitX,Social Media,1632,Pending,United States,2025-03-31,2025-09-23,482.5,4.0
P003,EcoTrans,I1395,Dawn Reynolds,EcoTrans,Web Dev,259,Paid,Nigeria,2024-04-09,2025-01-14,1130.0,1.0
P004,Nova Systems,I1396,Kathryn Harris,Nova Systems,Branding,1244,Failed,United Kingdom,2025-07-17,2025-10-19,482.5,4.0
